# Folder Path: levels/levels_ExtendedGAN_repaired
# Generator Name: ExtendedGAN_repaired
# Game Name: Super Mario Bros
# Ignore: False
# Content Diversity: 264.4456928838951
# A* Diversity: 80.68464419475656
# Coverage: None
# Number of intervals per dimension: 10
level_name,level,has_valid_characters,has_valid_size,has_visual_integrity,is_playable,actions,characteristics,generation_time
level38.txt,"-------------E------------------------------------------------------------------------------------------------------------------------------
----------SSSS------------------------------------------------------------------------------------------------------------------------------
SSSSSSSSSSSSSSSSSSSS-----SSS-------------------------------------------------------------------------------------------------------SSSSSS---
------SSSSSSSSSSSSSSS------X----------------------------------------------------------E--E--------------------------------------------------
-------SSSSSSSSSSSSS-----------------------------------------------------------------XXXXXX----XXXXXXX--------------------------------------
--------SSSSSSSS-------X---X--------------SSSS----------------------------Q----------?---XX-------------------------------------------------
---------------S-------------------------------------------------------------------------XX-------------------------------------------------
--------------S---------XX----------------------------------------------------------------------------------------XXX-----------------------
-----------?--SSS------XXXXX----------------------------------------------------------------------------------------------E-----------------
----E-----SSSSSSSX----XXXXSX-----Q-XXXX------------------------o--------QQQQQQQ-------S-S------XXX----------------X------<>--<>E-----E---Q-Q
-----------SSS--------XXXX---------------------------------E-----------------------------------------------XX------------[]---------<>------
-----------SSSS----XXXXXXXXX-------------------------------?--<>--------------------X-------XS------------XXX-----X------[]---------[]------
---E-------S--S--XXXX-XXXXXX---------------EE-E---------E-<>--[]-------------------------------E----------XXX-----X------[]---------[]------
--XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX--XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXXXXXXXXXXX",True,True,True,True,"['0', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '9', '9', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']","{'linearity': -3.499732047634048, 'leniency': -0.12857142857142856, 'density': 1.4785714285714286, 'simmetry': -17135.0, 'balance': 1054, 'decoration_frequency': 0.0760204081632653, 'enemy_sparsity': 36.816326530612244}",13015674
level99.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------SSSSSSSSSSSSSSSS-SSSSSSS---------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------X-----------------------------------------------------------------------------------
-------------------------------------------------------------E------------------------------------------------------------------------------
-----------------------------------------------------------S-----------------------------------------------SXXXX----------------------------
-X--------------------------------------------------------SXSX-------------------------------------------------X----------------------------
---------------------------------------------------------------------SXSX-----------------------------SX------------------------SXS---------
---------------QS--------SQS----------E---------XXX-------XX-------------------------E--------X----------SSS-----------X--------------------
-------------------------------------<>--------XXXX-----------------E-------E-------<>--------XX---E------------XX----------------------E---
-------------------------------------[]--------XXXX------XXXS---SXX--------<>-------[]--------XXX-------------------------------------------
------------E------------------------[]-----X-XXXXXXX----XSX---S-X---------[]----E-E[]--------XXX-----------------------------------------EE
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX--XXXXXXXX--XXX-XXXXXX-XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX",True,True,True,True,"['0', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '8', '8', '11', '11', '11', '11', '11', '11', '8', '8', '10', '10', '8', '8', '10', '10', '10', '10', '16', '16', '9', '9', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '18', '18', '8', '8', '9', '9', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '11', '11', '10', '10', '10', '10', '10', '10', '10']","{'linearity': -3.0305291751132595, 'leniency': -0.11428571428571428, 'density': 1.35, 'simmetry': -15745.0, 'balance': 1213, 'decoration_frequency': 0.036734693877551024, 'enemy_sparsity': 28.944444444444446}",12842543
level132.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------SXSXSXSX--------------------------------------------------------------------------------------------
-------------------Q--------SQQ----SSSSXSX--------------------------------------------------------------------------------------------------
---SX-----------------------------------------------------------------------------------------------------------XX----------------------SXS-
-XXXX-------------------------------------X-------------------------------------------------------------------------------------------------
--------------------------------E---------------------X-----E-------E--------E------SX-------------SXSX-------------------------------------
XXX------------QS--------Q-QS--<>S-------------------XX----<>---------------<>------------XXX-----------------------------X-----------------
XXX--------X------E-E----------[]S-------------------XX-E--[]-----E--E------[]-XXXX---------------------------------------------------------
XX---S-------------<>----------[]------------------XXXX----[]----<>---------[]--------------------------------------------XXXXX-------------
XXX--SX-----EX-----[]--------E-[]---------EE-E--EEXXXXX----[]-E--[]------E--[]---------------------------------X----------XX----------------
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXXXXXXX-X--XXXXXXXXXXXXXXXXXXXXXXXXXXXX-------XXXX------XXXXXXXXXXX",True,True,True,True,"['0', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '10', '10', '10', '10', '8', '8', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '18', '18', '18', '18', '19', '19', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '18', '18', '18', '18', '18', '18', '8', '8', '11', '11', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '16', '16', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '9', '9', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']","{'linearity': -2.486026152175611, 'leniency': -0.1767857142857143, 'density': 1.1857142857142857, 'simmetry': -20174.0, 'balance': 1294, 'decoration_frequency': 0.03979591836734694, 'enemy_sparsity': 16.166666666666668}",13253418
level151.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------SXSXSXSXSX------------------------------------
------------------------------------------?-------------SSS----------------XS-------XQQ----S--S-SX---------------S--------------------------
------------------------XXX---------------------------------------------------------------------------------------------------------SXSX----
--------------------------------------------------------------------------------XX----------------XS---------------------------X------------
----------------------------------------------------------------------------------------E-------E-------------X-XXX----------XXX------------
-------------------S----------------XX------------------SSSQSSS---------------------?--<>---------------------------------E--X-------XXXXXX-
---------------E--------------------------------------<>---------------------X--X----E-[]------------------XXX------------------------------
----------XXXXX---------------------------------------[]-----------------------XXXX----[]------SE---------XXXXX----------X----XX------------
-----------X-------------------------------E--E-------[]---------------E--------X----<>[]---SS----E--E-EEXXXXXX---------------------XX------
XXXXXXXXXX--XX--XXXXXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXXXXXXXXX---XXXXXXXX-XX-------XXXXXXXXXXXXX-XXXXXXXXXXXXX----------------------------X",True,True,True,True,"['0', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '9', '9', '9', '9', '8', '8', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '8', '8', '8', '8', '10', '10', '10', '10', '8', '8', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '8', '8', '10', '10', '9', '9', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '18', '18', '18', '18', '18', '18', '10', '10', '11', '11', '11', '11', '8', '8', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '10']","{'linearity': -2.3390011035284504, 'leniency': -0.1407142857142857, 'density': 1.1357142857142857, 'simmetry': -13193.0, 'balance': 981, 'decoration_frequency': 0.030612244897959183, 'enemy_sparsity': 23.63313609467455}",13452667
level114.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------X-XX----------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
-----------X-------XXX------------------------------------------------------------------------SSSQSSS?SS------------------------------------
-------------------------------------------------------XXXXXXE------------------------------------------------------------------------------
-------------------------------------------------------X------------------------------------------------------------------------------------
-----------------------------------------------------------------------E----------------------?---------------EX----------------------------
------S---------------------XXX------------E-----E-------------------XXX-----XX--XXX?---E----E??----SQQQ-----<>-------S---------------------
----------------------------XXX--------------X--<>---------------E-----------X---------<>--------------------[]---------------------------X-
----------------------------XXX---SS------------[]---------------XX-XXXX---------------[]--------------------[]--------------------------XX-
----------------------------XXX--SX-----XX------[]--------------------------XX-X----EE-[]---------EEE--------[]--------------E-E-------XXXX-
X-----XXX-------------------XXXXXXXXXXXXXXXXXXXXXXXXXXXX-----------------X-X--------XX-XXXXXX-XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX-XXXXXXXXX",True,True,True,False,[],{},12744656
level198.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
------------S------SS-----------------------------------------------------------------------------------------------------------------------
-------------------S------------------------------------------------------------------------------------------------------SXSXSXSXS---------
--------SSSSSSSSSSSS--------------------SQ----Q--------------XX-------------------------------------------------X------S----SX--------------
--------------------------------------------------------------------------XXXX--------------------------------------------------------------
-E------------------------------------------------------------------------------X------------------------------X--------------XS------------
--------------------------XX--------------------------XX------------------------------------------------------------E-------E------------XXX
X-----<>--S?S--SSSS------XXX-----------E----QQQQ-----XX--SS--------XXXXX-----XXXXXX-------------------QQQSS---E----<>-------------------XXXX
------[]------S-SS-------XXX---EE--------------------XXX---------------------XXXXX---------------------------<>--E-[]-------------------XXXX
------[]-----S-----------XXX---<>--B-----------------XXX---------------------X------------<>-----------------[]----[]------SS--------XXXXXXX
X-----[]-----------------XXXE-<>---------------------XXX---------------------X-X----ESEE--[]--E--------------[]----[]---SS----EE----XXXXXXXX
X-X-XX--XXXX-XXXXXXXXXXXXXXXXX-XXXXXX-XX---XXXXXXXXXXXXX----------------------------XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX--XXXXXXXXXXXXX-",True,True,True,True,"['0', '10', '10', '10', '10', '17', '17', '10', '10', '10', '10', '18', '18', '16', '16', '16', '16', '10', '10', '11', '11', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '8', '8', '10', '10', '11', '11', '10', '10', '10', '10', '8', '8', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '11', '11', '11', '11', '18', '18', '10', '10', '9', '9', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '19', '19', '19', '19', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '10', '10', '10', '10', '10', '10', '11', '11', '9', '9', '16', '16', '9', '9', '8', '8', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '8', '8', '10', '10', '8', '8', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '8', '8', '11', '11', '11', '11', '10', '10', '10', '10', '10']","{'linearity': -2.88593187826673, 'leniency': -0.18154761904761907, 'density': 1.1928571428571428, 'simmetry': -21158.0, 'balance': 1233, 'decoration_frequency': 0.05102040816326531, 'enemy_sparsity': 35.77777777777778}",13397136
level124.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------X--XXXXX--------------------
-------------------------------------------SXSXS--------------------------------------------------------------------------------------------
----------------------------SSS-------XX---SX---XXX------------------------------------------------------XXXX-------------------------------
-----------------------------------------------------------------------------------------------------------------XXXXE----------------------
-----X---------X--------------------E-------------------------------------------------------------------------------------------------------
-------------XXX----------------------------------------------------------------------------------------------------------------------------
---X------------------------SS--S?SSS---------------------------XXX---------------XX--------------------------------------E--X------XXX---XX
------E--XXXX---------------------------------------------------------------------XX-------------------------------------<>---------XXX-----
-XXX-----XXXXXXX------------------------------------E----------------------------XXX-------------------------------------[]---XX----XXX-----
-XSX-----XX---------EE---E-E---------------E--E----XX------------------E--------EXXX---------------E-E-------------------[]-----X---XXXX----
XXXXXXXXXX-----XXXXXXXXXXXXXXXXXXXXX---XXXXXXX-XXX-XX--XXXXXXXXX-----XXX-XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX---X-X--XXX-----------XXXXXX",True,True,True,True,"['0', '10', '10', '9', '9', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '8', '8', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '9', '9', '10', '10', '10', '10', '8', '8', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '11', '11', '9', '9', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '16', '16', '10', '10', '10', '10', '10', '10', '9', '9', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '8', '8', '11', '11', '10', '10', '10', '10', '10', '10', '10', '10', '11', '11', '10', '10', '10', '10', '10']","{'linearity': -2.7222806753565276, 'leniency': -0.1392857142857143, 'density': 1.1357142857142857, 'simmetry': -16086.0, 'balance': 1047, 'decoration_frequency': 0.018367346938775512, 'enemy_sparsity': 32.480000000000004}",13102714
level108.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------Q-----------------------------------------------------------------------------------------------------------
------------------------------------S---SSSSSSSSSSSSSSSS----------------------------SSSSSXSSS---------------------------SS--SSSSSSSSSSSSSSSS
-------------------------------------ES-----------------------------------------------------------------------------------------------------
----------------------------SS------<>---S---------------------------------------E----------------------------------------------------------
------------------------------------?S----SSS--Q--------SSS?------XSXSXSX-XXSXXXXXXX------------------------------------?SSS--SSSS----------
------------------------------SS-----------------------------------------XX----------------------------XXX---------SX-----------------------
-----------------------------XXXXX--------------------------------------------------------------------------XX---XXXX-----------------------
---------------E-------------X----------XSXSX-----------------------X-----------------------------S--------XX-------------E-----------------
----------------------------X-----------S-------------SSXXX--------------------------SSSS------XXXX-------XXXX--X-X---<>----SSSSS----------S
------------------------------------------------E--------------------------------------------------------XXXXX-------------SS-S-----E-------
------------XX------------------S--------------<>-----------------------------------------------------------X--------SSS-----SS----<>-------
-------------------------------SS-------E------[]---------------------------------------------------------------X-XS-SXS--S-SS-----[]------X
--------------------XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX----------------------------XXXXXXXXXXXX---XXXXX--------XXXXXXXXXXXXXXXXX-XXXXXXXXXX",True,True,True,False,[],{},14194310
level153.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------XX--------------------
-------------------------E------------------------------------------------------------------------------------------------------------------
-S-----------S----------SSS----------------------------S------------------------SSS----------------------------S----------------------------
-----------------X---------------------------------SXSXX----------------------------------------------------------XXXE----------------------
---------------X-X-------------------------------------X------------------------------------------------------------------------------------
---------------------------S-------------------------------------------------------S----------------SXSX-----------------------E------------
--------------------------------------X----------S-S---------------------------------E-----XXXX----------SSS--------------E--XXX-----XX-XXX-
-------------X?-----------------------XXXXXX--------------------------X-------------<>-----------------------------------EE----------X------
--------------------------------------XX---------------------------------------------------------------------------------XX-XXXX-----X------
--------------------------SS----------XXX-------------------------------------------E-----------------------------------------------XX-X----
-------------------------XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX---------------------XXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXXX---------X-----------------X",True,True,True,False,[],{},14122025
level82.txt,"--------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------
SSXSXSXSX------SS----------E----------------------------------------------------------------SSSSSSSSSSSSSSSSSSSS----------------------------
--------------------------<>------------------------------------------------------------------SSSSSSSSSSS-----------------------------------
--------------------------[]-----------------------------------------------------E----------S-SSSSSSSSSS------------------------------------
----------------------E-X-----SSSSSSS--------S-----------S-?--------X-----------SSSS--------SSSSSSSSSSSS-----------SSSS----------X----------
--------------------XXX--------------------------------------------------X-------------SX---------------------------------------------------
-------------------------------------------------------------------------X-----------E------------------------------------------------------
XSX------SSSSSSSX---------------------------SXS------------------------------------S--------------------------SX---------------XXXX---------
---X------------------XXXX-------XXX---------------------------------------------XXXX-----<>--SSSSSSSSS------SSS----------------------------
------------------------------------------------------------------------------------------[]---SS-S-SS----------------------X-----------E---
----------------------------XX------------------------------------------------------------[]---SSSS--------------X--------S-----------------
-----------------------------------------------------E------------------------------X-----[]----SSS----<>-E------------------------------E-E
XXXXXX---XXXXXXXX-----------XXXXXXXXXXXX---XXXXXXXXXXXXX----------------------------X-XX-X--XXXXXXXXX--XXXXXXXXXX----XXXXX-----XXXXXXXXXXXXX",True,True,True,False,[],{},12943657
